movieId,title,genres,tags
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Jessica Alba
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Marvel
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,sexy female scientist
53468,Fido (2006),Comedy|Horror|Thriller,zombies
54286,Bourne Ultimatum,,
54286,Bourne Ultimatum,,
54286,Bourne Ultimatum,,
54286,Bourne Ultimatum,,
54503,Superbad (2007),Comedy,friendship
54503,Superbad (2007),Comedy,high school
54503,Superbad (2007),Comedy,Michael Cera
54503,Superbad (2007),Comedy,nerds
54503,Superbad (2007),Comedy,self discovery
54503,Superbad (2007),Comedy,shenanigans
54503,Superbad (2007),Comedy,virginity
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,Christian Bale
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,anime
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,Casey Affleck
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,great performances
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,twist
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,Favelas
55765,American Gangster (2007),Crime|Drama|Thriller,corruption
55765,American Gangster (2007),Crime|Drama|Thriller,Denzel Washington
55765,American Gangster (2007),Crime|Drama|Thriller,mafia
55765,American Gangster (2007),Crime|Drama|Thriller,organized crime
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,alone in the world
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,apocalypse
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,based on a book
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,last man on earth
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,plot holes
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,Post apocalyptic
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,post-apocalyptic
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,religion
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,vampire
56367,Juno (2007),Comedy|Drama|Romance,Michael Cera
56367,Juno (2007),Comedy|Drama|Romance,notable soundtrack
56367,Juno (2007),Comedy|Drama|Romance,pregnancy
56367,Juno (2007),Comedy|Drama|Romance,teenage pregnancy
56367,Juno (2007),Comedy|Drama|Romance,witty
56782,There Will Be Blood (2007),Drama|Western,atmospheric
56782,There Will Be Blood (2007),Drama|Western,cerebral
56782,There Will Be Blood (2007),Drama|Western,character study
56782,There Will Be Blood (2007),Drama|Western,gritty
56782,There Will Be Blood (2007),Drama|Western,intense
56782,There Will Be Blood (2007),Drama|Western,long shots
56782,There Will Be Blood (2007),Drama|Western,morality
56782,There Will Be Blood (2007),Drama|Western,visually appealing
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,abstract
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,dark
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,psychedelic
57502,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,surreal
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,black comedy
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,Colin Farrell
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,dark comedy
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,drugs
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,friendship
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,irreverent
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,Ralph Fiennes
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,stylized
58047,Definitely,,
58047,Definitely,,
58295,Bank Job,,
58295,Bank Job,,
58295,Bank Job,,
58301,Funny Games U.S. (2007),Drama|Thriller,dark humor
58301,Funny Games U.S. (2007),Drama|Thriller,dark
58301,Funny Games U.S. (2007),Drama|Thriller,dark humor
58301,Funny Games U.S. (2007),Drama|Thriller,intelligent
58301,Funny Games U.S. (2007),Drama|Thriller,thought-provoking
58559,Dark Knight,,
58559,Dark Knight,,
58559,Dark Knight,,
58559,Dark Knight,,
59103,Forbidden Kingdom,,
59103,Forbidden Kingdom,,
59141,Son of Rambow (2007),Children|Comedy|Drama,movies about movies
59501,Chronicles of Narnia: Prince Caspian,,
59501,Chronicles of Narnia: Prince Caspian,,
59501,Chronicles of Narnia: Prince Caspian,,
59501,Chronicles of Narnia: Prince Caspian,,
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,last man on earth
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,love story
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,Post apocalyptic
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,social commentary
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,bad script
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Charlize Theron
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,Will Smith
60126,Get Smart (2008),Action|Comedy,Anne Hathaway
60126,Get Smart (2008),Action|Comedy,Steve Carell
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,enjoyable
60756,Step Brothers (2008),Comedy,funny
60756,Step Brothers (2008),Comedy,Highly quotable
60756,Step Brothers (2008),Comedy,will ferrell
60756,Step Brothers (2008),Comedy,comedy
60756,Step Brothers (2008),Comedy,funny
60756,Step Brothers (2008),Comedy,will ferrell
60756,Step Brothers (2008),Comedy,funny
60756,Step Brothers (2008),Comedy,will ferrell
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,threesome
61024,Pineapple Express (2008),Action|Comedy|Crime,comedy
61024,Pineapple Express (2008),Action|Comedy|Crime,James Franco
61024,Pineapple Express (2008),Action|Comedy|Crime,Seth Rogen
61024,Pineapple Express (2008),Action|Comedy|Crime,Stoner Movie
61323,Burn After Reading (2008),Comedy|Crime|Drama,dark comedy
61323,Burn After Reading (2008),Comedy|Crime|Drama,Brad Pitt
61323,Burn After Reading (2008),Comedy|Crime|Drama,Coen Bros
61323,Burn After Reading (2008),Comedy|Crime|Drama,Coen Brothers
61323,Burn After Reading (2008),Comedy|Crime|Drama,dark comedy
61323,Burn After Reading (2008),Comedy|Crime|Drama,espionage
61323,Burn After Reading (2008),Comedy|Crime|Drama,George Clooney
61323,Burn After Reading (2008),Comedy|Crime|Drama,John Malkovich
61323,Burn After Reading (2008),Comedy|Crime|Drama,satire
61323,Burn After Reading (2008),Comedy|Crime|Drama,twists & turns
61323,Burn After Reading (2008),Comedy|Crime|Drama,weird
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,2D animation
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,cult film
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,stylish
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,surreal
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,Seth Rogen
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,Sexual Humor
63062,Changeling (2008),Crime|Drama|Mystery,emotional
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,audience intelligence underestimated
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,boring
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,chick flick
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,overrated
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,Teen movie
64034,Boy in the Striped Pajamas,,
64034,Boy in the Striped Pajamas,,
66097,Coraline (2009),Animation|Fantasy|Thriller,claymation
66097,Coraline (2009),Animation|Fantasy|Thriller,creepy
66097,Coraline (2009),Animation|Fantasy|Thriller,dark
66097,Coraline (2009),Animation|Fantasy|Thriller,dark fairy tale
66097,Coraline (2009),Animation|Fantasy|Thriller,Surreal
66097,Coraline (2009),Animation|Fantasy|Thriller,Tim Burton
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,joss whedon
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,Nathan Fillion
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,Neil Patrick Harris
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,parody
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67087,I Love You,,
67695,Observe and Report (2009),Action|Comedy,Seth Rogen
68157,Inglourious Basterds (2009),Action|Drama|War,black comedy
68157,Inglourious Basterds (2009),Action|Drama|War,Brad Pitt
68157,Inglourious Basterds (2009),Action|Drama|War,Christoph Waltz
68157,Inglourious Basterds (2009),Action|Drama|War,Quentin Tarantino
68157,Inglourious Basterds (2009),Action|Drama|War,satire
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2001-like
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Sci-fi
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,solitude
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,comic book
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,bad plot
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,comic book
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,hugh jackman
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,Ryan Reynolds
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,too many characters
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,future
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,lack of development
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,lack of story
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,quick cuts
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,sci-fi
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Simon Pegg
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,space
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,space travel
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,time travel
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,artificial intelligence
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,bad acting
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,bad plot
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,bad script
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Christian Bale
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,FIGHTING THE SYSTEM
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,franchise
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,new composer
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,post-apocalyptic
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,robots
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,sci-fi
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,sequel
68848,Brothers Bloom,,
68848,Brothers Bloom,,
68848,Brothers Bloom,,
68848,Brothers Bloom,,
68848,Brothers Bloom,,
68848,Brothers Bloom,,
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,Recap
68954,Up (2009),Adventure|Animation|Children|Drama,adventure
68954,Up (2009),Adventure|Animation|Children|Drama,Bechdel Test:Fail
68954,Up (2009),Adventure|Animation|Children|Drama,cartoon
68954,Up (2009),Adventure|Animation|Children|Drama,children
68954,Up (2009),Adventure|Animation|Children|Drama,computer animation
68954,Up (2009),Adventure|Animation|Children|Drama,divorce
68954,Up (2009),Adventure|Animation|Children|Drama,dogs
68954,Up (2009),Adventure|Animation|Children|Drama,dreams
68954,Up (2009),Adventure|Animation|Children|Drama,Pixar
68954,Up (2009),Adventure|Animation|Children|Drama,bittersweet
68954,Up (2009),Adventure|Animation|Children|Drama,emotional
68954,Up (2009),Adventure|Animation|Children|Drama,heartbreaking
68954,Up (2009),Adventure|Animation|Children|Drama,touching
69122,Hangover,,
69122,Hangover,,
69122,Hangover,,
69122,Hangover,,
69122,Hangover,,
69481,Hurt Locker,,
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,bad plot
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Michael Bay
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,needed more autobots
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,plot holes
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,ridiculous
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Shia LaBeouf
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,stop using useless characters for filler
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,artistic
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,Funny
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,humorous
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,inspiring
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,intelligent
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,quirky
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,romance
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,Zooey Deschanel
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,intelligent sci-fi
71494,Haunted World of El Superbeasto,,
71535,Zombieland (2009),Action|Comedy|Horror,Bill Murray
71535,Zombieland (2009),Action|Comedy|Horror,dark comedy
71535,Zombieland (2009),Action|Comedy|Horror,Emma Stone
71535,Zombieland (2009),Action|Comedy|Horror,funny
71535,Zombieland (2009),Action|Comedy|Horror,Jesse Eisenberg
71535,Zombieland (2009),Action|Comedy|Horror,Woody Harrelson
71899,Mary and Max (2009),Animation|Comedy|Drama,bittersweet
71899,Mary and Max (2009),Animation|Comedy|Drama,black comedy
71899,Mary and Max (2009),Animation|Comedy|Drama,character study
71899,Mary and Max (2009),Animation|Comedy|Drama,dark comedy
71899,Mary and Max (2009),Animation|Comedy|Drama,friendship
71899,Mary and Max (2009),Animation|Comedy|Drama,loneliness
71899,Mary and Max (2009),Animation|Comedy|Drama,mental illness
71899,Mary and Max (2009),Animation|Comedy|Drama,philosophical
71899,Mary and Max (2009),Animation|Comedy|Drama,poignant
71899,Mary and Max (2009),Animation|Comedy|Drama,quirky
71899,Mary and Max (2009),Animation|Comedy|Drama,sad
71899,Mary and Max (2009),Animation|Comedy|Drama,sweet
71899,Mary and Max (2009),Animation|Comedy|Drama,touching
72224,Gentlemen Broncos (2009),Comedy,bad humor
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,bad science
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,futuristic
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,graphic design
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,James Cameron
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,military
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,poor dialogue
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,sci-fi
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,superficial plot
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,unoriginal
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,white guilt
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,beautiful scenery
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,graphic design
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,music
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,politics
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,romance
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,thought-provoking
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,too long
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,visually stunning
74458,Shutter Island (2010),Drama|Mystery|Thriller,insanity
74458,Shutter Island (2010),Drama|Mystery|Thriller,Leonardo DiCaprio
74458,Shutter Island (2010),Drama|Mystery|Thriller,Martin Scorsese
74458,Shutter Island (2010),Drama|Mystery|Thriller,plot twist
74458,Shutter Island (2010),Drama|Mystery|Thriller,psychological
74458,Shutter Island (2010),Drama|Mystery|Thriller,Psychological Thriller
74458,Shutter Island (2010),Drama|Mystery|Thriller,thought-provoking
74791,Town Called Panic,,
74791,Town Called Panic,,
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,action
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,alternate reality
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Leonardo DiCaprio
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,sci-fi
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,thought-provoking
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,visually appealing
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,dreamlike
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,surreal
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,visually appealing
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,big budget
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,clever
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,complicated
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,dead wife
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,great soundtrack
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,heist
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,intellectual
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,mindfuck
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,philosophy
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,psychological
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,psychology
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,suspense
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,thought-provoking
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,cerebral
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,dreamlike
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,philosophy
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,thought-provoking
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,geeky
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Michael Cera
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,stylized
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,video games
80463,Social Network,,
80463,Social Network,,
80463,Social Network,,
80489,Town,,
80489,Town,,
80489,Town,,
80489,Town,,
80834,Sintel (2010),Animation|Fantasy,adventure
80834,Sintel (2010),Animation|Fantasy,animation
80834,Sintel (2010),Animation|Fantasy,fantasy
80906,Inside Job (2010),Documentary,business
80906,Inside Job (2010),Documentary,corruption
80906,Inside Job (2010),Documentary,economics
80906,Inside Job (2010),Documentary,investor corruption
80906,Inside Job (2010),Documentary,politics
80906,Inside Job (2010),Documentary,truth
81158,Restrepo (2010),Documentary|War,american idolatry
81562,127 Hours (2010),Adventure|Drama|Thriller,stranded
81591,Black Swan (2010),Drama|Thriller,alter ego
81591,Black Swan (2010),Drama|Thriller,atmospheric
81591,Black Swan (2010),Drama|Thriller,creepy
81591,Black Swan (2010),Drama|Thriller,horror
81591,Black Swan (2010),Drama|Thriller,obsession
81591,Black Swan (2010),Drama|Thriller,surreal
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,male nudity
82459,True Grit (2010),Western,atmospheric
82459,True Grit (2010),Western,Coen Brothers
82459,True Grit (2010),Western,Jeff Bridges
82459,True Grit (2010),Western,Matt Damon
82459,True Grit (2010),Western,predictable
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,action choreography
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,Horrid characterisation
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,Poor plot development
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,sequel
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,soundtrack
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,black comedy
85565,Chalet Girl (2011),Comedy|Romance,Comedy
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,audience intelligence underestimated
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,CGI
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,cheesy
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,comic book
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,DC
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,DC Comics
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,Ryan Reynolds
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,space
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,superhero
88094,Upside Down: The Creation Records Story (2010),Documentary,britpop
88094,Upside Down: The Creation Records Story (2010),Documentary,indie record label
88094,Upside Down: The Creation Records Story (2010),Documentary,music
88405,Friends with Benefits (2011),Comedy|Romance,comedy
88405,Friends with Benefits (2011),Comedy|Romance,funny
88405,Friends with Benefits (2011),Comedy|Romance,happy ending
88405,Friends with Benefits (2011),Comedy|Romance,HOT actress
88405,Friends with Benefits (2011),Comedy|Romance,Justin Timberlake
88405,Friends with Benefits (2011),Comedy|Romance,Mila Kunis
88405,Friends with Benefits (2011),Comedy|Romance,New York City
88405,Friends with Benefits (2011),Comedy|Romance,romance
88405,Friends with Benefits (2011),Comedy|Romance,sex
89745,Avengers,,
89745,Avengers,,
89745,Avengers,,
89745,Avengers,,
89745,Avengers,,
89745,Avengers,,
89745,Avengers,,
89774,Warrior (2011),Drama,Boxing story
89774,Warrior (2011),Drama,MMA
89774,Warrior (2011),Drama,Tom Hardy
90439,Margin Call (2011),Drama|Thriller,bank
90439,Margin Call (2011),Drama|Thriller,big corporations
90439,Margin Call (2011),Drama|Thriller,business
90439,Margin Call (2011),Drama|Thriller,corruption
90439,Margin Call (2011),Drama|Thriller,financial crisis
90439,Margin Call (2011),Drama|Thriller,Kevin Spacey
90439,Margin Call (2011),Drama|Thriller,realistic
90439,Margin Call (2011),Drama|Thriller,suspense
90439,Margin Call (2011),Drama|Thriller,Wall Street
90769,Starsuckers (2009),Documentary,celebrity fetishism
90769,Starsuckers (2009),Documentary,mediacentralism
90769,Starsuckers (2009),Documentary,system holism
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,ending
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
91529,Dark Knight Rises,,
92259,Intouchables (2011),Comedy|Drama,emotional
92259,Intouchables (2011),Comedy|Drama,sexuality
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,quirky
95067,Thousand Words,,
95441,Ted (2012),Comedy|Fantasy,crude humor
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,Beautiful
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,emotional
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,poetic
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,beautiful cinematography
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,beautifully filmed
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,cinematography
96084,Hands Over the City (Le mani sulla città) (1963),Drama,city politics
96084,Hands Over the City (Le mani sulla città) (1963),Drama,italy
96084,Hands Over the City (Le mani sulla città) (1963),Drama,political right versus left
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,Istanbul
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,Liam Neeson
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,predictable
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,Turkey
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,unnecessary sequel
97304,Argo (2012),Drama|Thriller,cia
97304,Argo (2012),Drama|Thriller,politics
97304,Argo (2012),Drama|Thriller,Thrilling
97938,Life of Pi (2012),Adventure|Drama|IMAX,cinematography
97938,Life of Pi (2012),Adventure|Drama|IMAX,India
97938,Life of Pi (2012),Adventure|Drama|IMAX,surreal
98809,Hobbit: An Unexpected Journey,,
98809,Hobbit: An Unexpected Journey,,
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,Afghanistan
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,American propaganda
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,assassination
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,military
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,terrorism
99114,Django Unchained (2012),Action|Drama|Western,action
99114,Django Unchained (2012),Action|Drama|Western,Christoph Waltz
99114,Django Unchained (2012),Action|Drama|Western,funny
99114,Django Unchained (2012),Action|Drama|Western,good soundtrack
99114,Django Unchained (2012),Action|Drama|Western,Great performances
99114,Django Unchained (2012),Action|Drama|Western,Humour
99114,Django Unchained (2012),Action|Drama|Western,Leonardo DiCaprio
99114,Django Unchained (2012),Action|Drama|Western,Quentin Tarantino
99114,Django Unchained (2012),Action|Drama|Western,Samuel L. Jackson
99114,Django Unchained (2012),Action|Drama|Western,Soundtrack
99114,Django Unchained (2012),Action|Drama|Western,western
99114,Django Unchained (2012),Action|Drama|Western,Soundtrack
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,moving
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,philosopical
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,surreal
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,weird
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,artistic
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,artsy
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,atmospheric
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,Beautiful
